author,updated_at,like_count,text,public
@LocalHeart404,2025-03-01T19:54:27Z,0,"Banyak proyek pemerintah mangkrak, Hambalang, Lapindo dll gimana kabarnya?",True
@C444c-ks,2025-03-01T19:45:44Z,0,"Betul danantara ga boleh gagal.
ini mengingatkan ku tentang 1 mdb di malaysia semoga tidak terjadi di indonesia dimana dana keuangan negara malah di korupsi.",True
@tumbasninja,2025-03-01T19:45:15Z,0,aku kok pesimis ya....krn benar sudah trauma dg track recordnya yg ad smpe hari ini ....tp aku slalu mendoakan yg terbaik untk Indonesia kita tercinta...,True
@tapaumakan,2025-03-01T19:44:52Z,0,eh apa kena mengena malaysia dlm ini cerita. mmg imdb blunder tapi kami masih ada khazanah dan pnb..,True
@yoeieyang,2025-03-01T19:44:31Z,0,"Pindah aja Mond, gak usah buang2 waktu mu",True
@NurHayati-yv7nb,2025-03-01T19:44:20Z,0,"Ngeri ngeri sedap.
Antara ancur dan makmur",True
@ridwanbulu1200,2025-03-01T19:43:08Z,0,"Apa ga ada orang yang lebih berkompeten ketimbang mulyono cs, 😩😩🥱🥱",True
@hudabrahman,2025-03-01T19:41:16Z,0,Bencana baru buat Indonesia,True
@nasirmanan,2025-03-01T19:39:09Z,0,Saya kurang yakin dengan track record  sebagian pengelolanya,True
@hasanosuke,2025-03-01T19:28:57Z,0,"transparansi pengelolaan, menerima kritik dan saran secara terbuka, bisa di evaluasi bersama dan yang terpenting. roadmap investasi dan rencana jangka panjang. bisa se fleksibel mungkin demi keuntungan yang sebesar besarnya. transparansi pengelolaannya segera di launching",True
@luqman8535,2025-03-01T19:13:00Z,0,"Programnya bagus, cuma eksekusi nya terlalu sporadis - buru"" - diisi orang"" itu jga (kesan balas budi) 

Mari kita tunggu, cuma ngliat dari beberapa program sebelum nya sih hasilnya ga maksimal karena faktor"" tadi,, yg ini kayaknya ga bakalan beda jauh...",True
@yanuarvreda6879,2025-03-01T19:10:07Z,0,"Dari jiwasraya jadi danantara. Cmn ganti chasing daleman mesin masih ori, full carger dan garansi 🤣",True
@CATATANINFO,2025-03-01T19:06:41Z,0,Mantap mas,True
@AshabulKahfi.B,2025-03-01T19:04:44Z,2,"Mbg itu bagus tetapi tidak tepat sasaran. Sebaiknya MBG itu di ganti dengan
1- beasiswa bagi anak yg tidak mampu. Supaya ada motifasi bagi anak-anak
2- antara yg terkesan di paksakan. Terbukti dengan mengorbankan pos pos yg sangat penting. Khususnya PUPR. Yg membangun SEKOLAH SEKOLAH yg rusak",True
@ratnidarahma9629,2025-03-01T18:59:03Z,0,"bentar bang, gmn mbg bisa ngatasin stunting, orang yg dapet makan mulai sd, 
padahal biar gak stunting gizi harus bagus pas balita.",True
@varianaditya3539,2025-03-01T18:47:43Z,0,"Pantes judol kagak diberantas2, orang semuanya pada ikut2an gini kok. Masa depan bangsa bener2 dipertaruhkan. Kalo gagal siap2 keos.",True
@nwildan3809,2025-03-01T18:41:25Z,0,Tapi kan ini uang panas 🔥,True
@nusantaraglobal8879,2025-03-01T18:36:32Z,0,"Barang Bagus kalau di pegang tangan kotor, apa akibatnya???",True
@QINAS9999,2025-03-01T18:29:38Z,0,"Bang ada lowongan kerja gak saya butuh kerja ,",True
@shufyannazri7601,2025-03-01T18:24:16Z,0,Saya tidak percaya pada koruptor Indonesia,True
@kevastato,2025-03-01T18:17:53Z,0,"angkat ahok jadi dirut pertamina beres pak prabowo,biar dipecat para mafia",True
@Ken_Edd,2025-03-01T18:09:03Z,0,"#TRENDING1
#RAYMON",True
@alisadikin2769,2025-03-01T18:08:50Z,0,"2025tundabayarpajak
yuk kita kompakan gerakan ini,kita tunjukan kuasa kita tanpa kita mereka bukan siapa dan dengan gampang nya mereka membuat kebijkan yang mereka kotori dan malah kita lagi yang menjadi penyebab nya SemuaOrang  Konten  Kreator  🇲🇨 semua orang",True
@omtalus7218,2025-03-01T18:05:57Z,0,"""Siapkan 100 peti mati untuk para koruptor, dan gunakan 99 peti itu, sisakan 1 peti untuk saya bila saya korupsi"". By  ZHU RONGJI,  perdana menteri republik rakyat china (rrc) pada tahun 1998.  Sepertinya presiden Indonesia belum ada yang berani bilang seperti ini.",True
@NgurahAlit-u8f,2025-03-01T18:04:12Z,0,Aku ngak yakin orang yg omong omong biasanya kebNyakan gagal,True
@Biru-ih4ts,2025-03-01T18:03:31Z,0,"Gua suka gaya berpikir Lo, lanjut terus akhirnya ada juga semikiran dengan gua anak muda bangsa",True
@Biru-ih4ts,2025-03-01T18:02:49Z,0,Keren Lo bro,True
@YutonOfc,2025-03-01T18:01:54Z,0,Sehat selalu orang baik❤,True
@Ken_Edd,2025-03-01T18:00:15Z,0,Kmrn nonton rosi.... Asli koko kereeeeennnn bgt. Bisabgt d mengrti kalangan org sprtiku yg literatur minim n gak bpndidikan.,True
@ywellyjuandasilalahi8438,2025-03-01T17:57:37Z,0,"Bukan skeptis sama negara ini yah. Tapi belajar dari banyak kasus terakhir contoh BUMN besar kita ""Pertamina"" yang dikelola oleh orang orang hebat serta berpendidikan ternyata buat hal yang sangat merugikan, yaitu pertalite dioplos jadi Pertamax. Itu buat satu indonesia ini gak percaya sama negara sebenarnya untuk saat ini. Diperparah kasus efisery lagi, yang kita kira perusahaan hebat ehh jualan laporan keuangan rupanya. 😂. Dah bosan sebenarnya sama janji janji manis pejabat, bahkan di atas nama tuhan lagi tapi yah mengecewakan juga. Moga saja danantara yang dibuat dan dipimpin sama orang orang hebat ini bisa ngebuktiin kinerjanya. Segera sehat indonesiaku. Pengen kabur aja dulu, tapi kalau kabur kayaknya gak rela sama rumah sendiri dikerjain terus sama orang jahat. Segera sembuh indonesiaku.",True
@febukhori,2025-03-01T17:49:23Z,1,"Denger"" pengawas danantara itu Ray Dalio gokil sih",True
@Farid-i4j,2025-03-01T17:41:33Z,1,Mari semua youtober bahas dan teliti awasi danantara,True
@Farid-i4j,2025-03-01T17:41:17Z,0,Mari semua youtober bahas dan teliti awasi danantara,True
@fudenn14,2025-03-01T17:30:24Z,0,mantap 🎉,True
@irwansuposa9497,2025-03-01T17:30:04Z,0,"Jangan mudah terpesona. satunya satunya jalan adalah jdicial review. Gak ada tempat lagi denokrasi ekonomi dalam kehidupan rakyat. Apabila ""pemusatan modal"" tdk menurut prosedural tata keklola ekonomi yg menghalangi chek and balance. Good governance tdk bisa hanya sekedar diucapkan. Track recodnya sgt menentukan.
Tegaslah.",True
@kensatosfomo,2025-03-01T17:29:29Z,0,"Temasek = Korupsi Index negara Spore rank 3
1MDB = Korupsi Index negara Malay rank 57
Danantara = Korupsi index negara Indo rank 115
.. ya hasil akhirnya kita tau, bakal lebih parah dari 1MDB 🤣",True
@albertussujoko6404,2025-03-01T17:28:50Z,0,"Tolong para pejabat dan para pemegang dana rakyat, kasihanilah rakyatmu yang banyak yang masih miskin. Dan belajarlah merasa CUKUP, dan bersyukur. Supaya seluruh rakyat bisa kebagian rezeki bangsa yang tersedia di dalam alam kita ini.",True
@shamzero1005,2025-03-01T17:26:55Z,0,Konfirasi danantara,True
@davepunk2077,2025-03-01T17:26:38Z,0,"Lihat dr budaya korupsi kita yg sdh berakar dipejabat2 dan mafia gw sih pesimis.. kalau mau running uang segitu besar utk kesejahteraan rakyat Indonesia, hukumnya harus tegak dulu.. ini hukum aja dimain2in 😅😅😅 #sakrepmu",True
@kensatosfomo,2025-03-01T17:26:18Z,0,"Jiwasraya, Bumiputra, Asabri, Taspen, Timah, Pertamina dkk dkk, the next is DANANTARA 😍",True
@JESTROYANIMASIONOFFICIAL,2025-03-01T17:25:57Z,0,"independent not just for the citizen hard working , intellectual , deeper's survival indeth survive in critisize of live but totally impressed to this countries unfortunately stereotype of dna since recently still exists..
how come a president says things that don't exist ( esmk ) to the public even foreign countries can know.",True
@amronnaibaho7964,2025-03-01T17:25:24Z,0,"yang menjadi pertanyaan, kalau terjadi korupsi aku yakin tidak ada yang tau layaknya pagar bambu...😂😂😂",True
@mohammadiskandar6162,2025-03-01T17:24:26Z,0,Sesekali undang Rocky Gerung bang di podcast untuk masalah ekonomi dan politik,True
@Suaradaridesa,2025-03-01T17:22:42Z,0,"1MDB waktu itu heboh sekali kebetulan pada waktu itu saya di Malaysia.
Nampak di depan mata Indonesia cemas
Indonesia gelap 
Bukti pabrik banyak gulung tikar 
Phk dimana mana.",True
@semutry0254,2025-03-01T17:21:38Z,0,"Semangat koh, banyak yg dukung,",True
@iramamasselakambang,2025-03-01T17:21:16Z,0,Tempo itu majalah antek antek asing yang memuat propaganda di republik ini kok ya masih dipercaya,True
@sujensendragride4463,2025-03-01T17:19:53Z,0,"Ketimbang ribet banget

Bagi per kepala 200jt aja ke seluruh rakyat indo. Masi ada sisa itu 14000 trilliun

Atau bagi 400jt atau 600jt per Kartu keluarga aja

Masi ada sisa
MIKIR RIBET KALI PEMERINTAH
Kesentuh tuh 1000 trilliun aja gak mungkin bagi 600jt per kartu keluarga",True
@ffschannel6768,2025-03-01T17:19:29Z,0,kawal terus danantara!!!,True
@sanity_eclipse,2025-03-01T17:19:16Z,0,"selama masih ada mulyono dan kroni2nya, gw ga percaya",True
@BasUki-h2l,2025-03-01T17:10:29Z,0,Semua gak boleh gagal gak boleh korupsi tp apa yg terjadi?,True
@MrBangone28,2025-03-01T17:10:07Z,0,Mulyono Raja Mafia Raja Buzzer mau Transparansi??? ngimpi🤣🤣🤣,True
@rferdiyansyah6142,2025-03-01T17:08:27Z,0,monddd Indonesia butuh orang kayak lu!,True
@kamekame2818,2025-03-01T17:07:07Z,0,"Pndirian danantara ini hrs benar² dicermati
Sjak awal peresmian dg mncantumkan nama² besar spt mantan presiden sby, jkw serta x pm inggris tony blair
Terutama jkw & toni b punya catatan buruk dlm karirnya
Buktinya ikn ýg terancam mangkrak & pasar saham merespon negatif
Artinya publik atau pasar tak percaya krn indo terkenal kkn nya

Apapun itu & sbagus apapun itu diatas kertas dlm pelaksanaanya dijalankan oleh org² bermasalah, kriminal & korup maka pasti akan bermasalah

Danantara bs dikatakan bagus scr konsep diatas kertas tp blm tentu hasilnya bagus bila dikelola oleh org² bermasalah & korup
Ini hrs dicermati & dikritisi agar danantara jngn smpai mnjd lahan bncakan kkn penguasa & kroninya
Krn mengelola dana & asset yg sngt besar
Hrs dikelola oleh org² profesional yg tdk terkait dg pmrntahan, parpol, perusahaan dll utk mnghindari konflik kpntingan

Publik khawatir & tdk percaya dg omon² & klaim pmrntah yg akan dilaksanakan dg profesional & intrigtas nasinalism
Bgmn tdk, klo ada aturan yg diterabas, pngalamn adanya kasus² kkn di bumn, komposisi penempatan org² nya dll yg bnyak dipertanyakan krn ordal spt mnteri bumn, kponakan opung, dll
Meritokrasi dicampakkan
Apalagi disitu duduk pula si raja ngibul & korup sdunia
Bahaya itu 
Besar kmungkinan akan terjdi konflik kpentingan alias KKN",True
@m4lifamily572,2025-03-01T17:06:47Z,0,"Prabowo udah bagus, sayangnya prabowo belum bisa mandiri dan masih terlalu dibayangi presiden sebelumnya.",True
@anasribowo5195,2025-03-01T17:06:06Z,3,Moga bang Raymond sll ikut menyusuarakan dan mengedukasi demi mensejahterakan bangsa...,True
@Lipstikbiruu,2025-03-01T17:04:55Z,0,"Skeptis iya jujur, banyak banget proyek yg diselewengin. Cape iya banget. Kalian ga kekurangan hey, ini amanah besar, nuraninya dipake.",True
@AliMusyafah-x4r,2025-03-01T17:03:20Z,1,"Pikiran saya tentang Danantara simpel: semakin besar dana kelolaan, semakin besar daya ungkit (leverage), risiko pun semakin besar! Jangan hanya bicara soal enak dan untungnya saja.

Risiko terbesar bagi lembaga yang bakal mengelola aset BUMN sebesar Rp14 ribuan triliun itu adalah penyalahgunaan kekuasaan yang memanfaatkan aset triliunan tersebut untuk keuntungan pribadi atau kelompok. Apalagi jika tidak ada mekanisme pengawasan dan akuntabilitas yang ketat.

Saya batasi dua hal saja: reputasi/rekam jejak orang-orangnya dan privatisasi.

Dalam sebuah lembaga pengelola investasi, sangat penting untuk pertama-tama melihat siapa saja orang yang mengelola. Dalam hal ini, kita bicara tentang rekam jejak dan reputasi orang yang bersangkutan dalam dunia keuangan dan investasi.

Ada tiga posisi kunci: Presiden, Menteri BUMN, dan Kepala Badan Pelaksana Danantara. Presiden sebagai kepala pemerintahan memegang kekuasaan pengelolaan BUMN. Kekuasaan presiden itu dikuasakan kepada Menteri BUMN selaku pemegang saham Seri A Dwiwarna (1%) dan 99% kepada Badan (Danantara) sebagai pemegang saham Seri B pada holding investasi dan holding operasional (keuangan negara-kah?)

Menteri BUMN adalah Erick Thohir dan Kepala Badan Pelaksana Danantara adalah Rosan Perkasa Roeslani. Menteri BUMN memiliki multiperan di Danantara yang sangat strategis: sebagai kuasa pemegang saham Dwiwarna, Ketua Dewan Pengawas, dan Ketua Komite Privatisasi. Sementara itu, Kepala Danantara adalah pelaksana dan juga membawahkan Komite Investasi.

Seperti apa reputasi keduanya? Anda tahu, saya kritis terhadap Erick Thohir yang berkaitan dengan dugaan konflik kepentingan dalam investasi BUMN Telkom/Telkomsel di GOTO sebesar Rp6,4 triliun, mengingat kakak Erick Thohir adalah pemilik dan pengurus di GOTO.

Rekam jejak Rosan, baik secara pribadi maupun sebagai pendiri Recapital Advisors (bergerak di bidang manajemen aset), sangat patut kita kritisi juga. Pada tahun 2014, Rosan diduga terlibat dalam kasus pengalihan dana sebesar USD 173 juta (sekitar Rp2 triliun ketika itu) di BUMI Plc melalui putusan Pengadilan Arbitrase Singapura. Pada tahun 2020, Asuransi Recapital ditutup oleh OJK karena masalah solvabilitas. Pada tahun 2021, PT Recapital Asset Management (RAM) adalah salah satu dari 10 tersangka korporasi yang ditetapkan oleh Kejaksaan Agung dalam kasus Asabri.

Silakan masyarakat menilai sendiri reputasi keduanya. Misalnya, apa jaminannya bahwa kakak Menteri BUMN tidak akan ikut campur dalam pengelolaan Danantara seperti di GOTO? Bagaimana kelanjutan proses hukum anak perusahaan Recapital dalam kasus Asabri dan kasus-kasus lainnya? Siapa saja klien Recapital yang berpotensi bersinggungan dengan Danantara?

Soal kedua adalah privatisasi. Dalam bahasa awamnya: jangan sampai BUMN dijual atau digadaikan sembarangan. Ada tiga metode privatisasi yang perlu kita soroti: penjualan saham melalui pasar modal, penjualan saham kepada investor langsung, dan penjualan saham kepada manajemen/karyawan.

Privatisasi BUMN sangat rentan terhadap penyalahgunaan karena mekanisme pengawasan yang lemah (atau dilemahkan?). Menteri BUMN berwenang menyusun rencana program privatisasi tahunan (sampai soal jumlah saham dan harga jual), dan dia pula yang membawa rencana itu untuk dibahas di Komite Privatisasi, di mana dia menjabat sebagai ketua. Pelaksana privatisasi adalah BP Danantara, di mana Menteri BUMN juga menjabat sebagai Ketua Dewan Pengawas. Setelah semua proses itu, privatisasi diputuskan oleh Presiden melalui Peraturan Pemerintah setelah disetujui oleh alat kelengkapan DPR (Komisi VI BUMN)—catat, cukup alat kelengkapan, bukan pleno DPR.

Memang ada kriteria BUMN yang tidak boleh diprivatisasi, misalnya yang menyangkut hajat hidup orang banyak. Namun, ada pula kriteria BUMN yang boleh diprivatisasi, yaitu persero yang industri/sektor usahanya kompetitif dan memiliki perubahan teknologi yang cepat.

Dugaan saya, 'incaran' pertama yang bisa 'diolah' adalah BUMN di sektor perbankan, kemudian yang relatif 'abu-abu' seperti Telkom, lalu sebagian anak usaha BUMN di sektor pertambangan dan energi (setelah dipilah mana yang menyangkut hajat hidup orang banyak dan mana yang tidak).

Privatisasi juga agaknya bisa menjadi obat mujarab jika terjadi kegagalan dalam pembayaran obligasi. Dengan aset kelolaan sebesar Rp14 ribuan triliun, Danantara memiliki kapasitas yang semakin besar untuk menerbitkan obligasi (berutang) demi kebutuhan proyek strategis. Tetapi, bagaimana jika gagal bayar? Entah karena proyeknya gagal atau karena dikorupsi, itu masalah yang nyata.

Sebelum jauh melangkah, saya usulkan dua langkah konkret saja: 1) Uji materiil UU 1/2025 tentang BUMN, terutama pada pasal yang mengatur pengawasan privatisasi BUMN; 2) Ganti pengurus Danantara (Menteri BUMN dan Kepala Badan) dengan orang yang memiliki reputasi dan rekam jejak yang lebih baik melalui proses seleksi yang lebih transparan. 

Salam.

Beberapa rujukan:

https://www.tempo.co/ekonomi/ojk-cabut-izin-usaha-asuransi-recapital-milik-sandiaga-uno-dan-rosan--568801

https://www.cnbcindonesia.com/market/20210607173900-17-251191/skandal-asabri-kejagung-cecar-bos-recapital-asset-management

https://rm.id/baca-berita/nasional/84961/kejagung-umumkan-tersangka-korporasi-5-manajer-investasi-terlibat-kasus-jiwasraya-dan-asabri

https://www.bareksa.com/berita/berita-ekonomi-terkini/2015-06-03/perusahaan-singapura-gugat-asuransi-milik-rosan-roeslani-senilai-46-juta/amp

https://www.theguardian.com/business/2014/dec/31/former-bumi-owner-wins-legal-battle-110m-rosan-roeslani

https://finance.detik.com/bursa-dan-valas/d-2173923/pengakuan-hashim-djojohadikusumo-dukung-rothschild-singkirkan-bakrie-di-bumi",True
@fnbl5,2025-03-01T16:53:54Z,0,Singkong keluar jagung..,True
@muhammadlukman9474,2025-03-01T16:53:12Z,0,"Mimpi di siang bolong Indonesia akan menuju generasi emas, pegang cakap gw. Danantara akan seperti program-program dari kentut para presiden sebelumnya dan tau kan kentut itu seperti apa? Lega bagi presiden dan bau busuk bagi penerimanya/masyarakatnya. Gak usah jauh-jauh sampe presiden Soekarno, di 2 dewan pengawas itu saja sby dan jokowi saja mereka punya kentut yang baunya masih tercium sampe sekarang, yap hambalang dan ikn.

Indonesia itu sebetulnya sangat amat layak dari segi jumlah rakyatnya untuk ukuran tenaga kerja bagi perusahaan-perusahaan yang ingin berinvestasi di Indonesia. Masalahnya birokrasi kita itu busuk, dari presiden sampe kalangan bawah pengen menikmati hasilnya, termasuk premanisme di masyarakat itu sendiri.",True
@zleealbechien4905,2025-03-01T16:51:33Z,0,"X kan maju idonesia kalau mentaliti masih ada iri,menghina,sebelum maju kan negara majukan dulu pemikiran generasi yg baru",True
@panjikae8130,2025-03-01T16:50:11Z,0,IKN???....FOOD ESTATE???...SYSTEM???... KEEEHATANN???... jauh dri kata suksess.. DANANTARA????.... Ampuunnnnnn.... udh riset blm ini para penguasa... ahhhh...,True
@joseariawan6939,2025-03-01T16:41:03Z,0,"Danantara kan inisiatif negara (pemerintah) yang membawa semangat Indonesia Emas 2045. Tentu hal ini ga bakal berhasil kalau Swasta tidak ikut terinspirasi atau ambil bagian di sini. Semoga Swasta khususnya Konglo Indo bisa bekerjasama. Tolong banget untuk kali ini peduli sama rakyat, jangan fokus ke perusahaan sendiri saja 🙏

Memang aneh minta Swasta buat mau ikut berjuang tapi ya inilah Indonesia, kita sama"" warga yang mau negaranya jadi negara maju",True
@bundairsyadfarras,2025-03-01T16:39:05Z,0,Semoga Indonesia bisa maju. Terus terang agak pesimis sih krn banyak tikus di negeri ini😢,True
@nia.n507,2025-03-01T16:34:38Z,1,❤❤❤,True
@sambas5137,2025-03-01T16:31:54Z,0,Track record ternyata yg bikin kita bimbang. Semoga Allah meridhoi rakyat. Dan melaknat koruptor.,True
@sujensendragride4463,2025-03-01T16:31:11Z,1,"Bayangkan pencapaian pak PRABOWO bisa mendapatkan 14000 trilliun dari asing demi investasi indo
Pencapaian luar biasa

Tapi di invest semua ke DANANTARA lahan gacor buat DPR DAN KEPONAKAN PAK LUHUT

Padahal
1. Pak prabowo bisa Lunasi Hutang Pinjol seluruh masyarakat indo 10 trilliun doang
2. Bisa ambil saham PLN, ELPIJI DAN KERETA API  indo dari singapurs
3. Bisa lunasi Utang impor Bahan Pokok kita
4. Sekolah dan makan siang gratis 
5. Kesehatan dan tanggungan BPJS terhadap seluruh masyarakat indonesia
6. Kesejahteraan rakyat miskin dll yang disalurkan ke Seluruh rakyat
7. Subsidi BBM 
8. Pembangunan IKN aman sentosa
9. Pembangunan Rel kereta cepat seluruh indonesia 
10. Pengambilan Hak Garuda Air line yang dibeli jepang
11. Pengurangan biaya Bea cukai agar disubsidi 
12. Biaya Bahan pangan dan Pokok bisa diturunkan
13. Dll

Tapi SELURUH 14000 TRILLIUN ITU DI TAJAMKAN KE DANANTARA YANG TIDAK TRANSPARAN, TIDAK BISA DI PERIKSA KPK, AMAN DAN ABSOLUT GACOR

Bayangkan PAK PRABOWO SEKONYOL ITU INVEST KE DANANTARA SELURUH NYA
PADAHAL DIA SECAPEK ITU KUMPULIN SEMUA DEMI MEMBANGUN INDONESIA

TAPI PAS KEMBALI SEMUA DISALURKAN KE DANANTARA

PADAHAL ITU BISA LUNASI DAN PERBAIKI BANYAK HAL KETIMBANG 1 LAHAN GACOR DPR",True
